update,host_count,hosted_sym_count,free_sym_count
11945,9607,0,0
11946,9607,0,0
11947,9608,0,0
11948,9608,0,0
11949,9608,0,0
11950,9608,0,0
11951,9609,0,0
11952,9610,0,0
11953,9611,0,0
11954,9611,0,0
11955,9611,0,0
11956,9611,0,0
11957,9611,0,0
11958,9612,0,0
11959,9617,0,0
11960,9617,0,0
11961,9617,0,0
11962,9619,0,0
11963,9622,0,0
11964,9624,0,0
11965,9626,0,0
11966,9626,0,0
11967,9628,0,0
11968,9628,0,0
11969,9628,0,0
11970,9633,0,0
11971,9637,0,0
11972,9641,0,0
11973,9642,0,0
11974,9642,0,0
11975,9645,0,0
11976,9651,0,0
11977,9654,0,0
11978,9659,0,0
11979,9663,0,0
11980,9664,0,0
11981,9667,0,0
11982,9672,0,0
11983,9675,0,0
11984,9684,0,0
11985,9688,0,0
11986,9694,0,0
11987,9698,0,0
11988,9698,0,0
11989,9699,0,0
11990,9705,0,0
11991,9718,0,0
11992,9729,0,0
11993,9736,0,0
11994,9736,0,0
11995,9737,0,0
11996,9744,0,0
11997,9756,0,0
11998,9771,0,0
11999,9786,0,0
12000,9796,0,0
12001,9800,0,0
12002,9801,0,0
12003,9801,0,0
12004,9801,0,0
12005,9801,0,0
12006,9801,0,0
12007,9801,0,0
12008,9801,0,0
12009,9801,0,0
12010,9801,0,0
12011,9801,0,0
12012,9801,0,0
12013,9801,0,0
12014,9801,0,0
12015,9801,0,0
12016,9801,0,0
12017,9801,0,0
12018,9801,0,0
12019,9801,0,0
12020,9801,0,0
12021,9801,0,0
12022,9801,0,0
12023,9801,0,0
12024,9801,0,0
12025,9801,0,0
12026,9801,0,0
12027,9801,0,0
12028,9801,0,0
12029,9801,0,0
12030,9801,0,0
12031,9801,0,0
12032,9801,0,0
12033,9801,0,0
12034,9801,0,0
12035,9801,0,0
12036,9801,0,0
12037,9801,0,0
12038,9801,0,0
12039,9801,0,0
12040,9801,0,0
12041,9801,0,0
12042,9801,0,0
12043,9801,0,0
12044,9801,0,0
12045,9801,0,0
12046,9801,0,0
12047,9801,0,0
12048,9801,0,0
12049,9801,0,0
12050,9801,0,0
12051,9801,0,0
12052,9801,0,0
12053,9801,0,0
12054,9801,0,0
12055,9801,0,0
12056,9801,0,0
12057,9801,0,0
12058,9801,0,0
12059,9801,0,0
12060,9801,0,0
12061,9801,0,0
12062,9801,0,0
12063,9801,0,0
12064,9801,0,0
12065,9801,0,0
12066,9801,0,0
12067,9801,0,0
12068,9801,0,0
12069,9801,0,0
12070,9801,0,0
12071,9801,0,0
12072,9801,0,0
12073,9801,0,0
12074,9801,0,0
12075,9801,0,0
12076,9801,0,0
12077,9801,0,0
12078,9801,0,0
12079,9801,0,0
12080,9801,0,0
12081,9801,0,0
12082,9801,0,0
12083,9801,0,0
12084,9801,0,0
12085,9801,0,0
12086,9801,0,0
12087,9801,0,0
12088,9801,0,0
12089,9801,0,0
12090,9801,0,0
12091,9801,0,0
12092,9801,0,0
12093,9801,0,0
12094,9801,0,0
12095,9801,0,0
12096,9801,0,0
12097,9801,0,0
12098,9801,0,0
12099,9801,0,0
12100,9801,0,0
12101,9801,0,0
12102,9801,0,0
12103,9801,0,0
12104,9801,0,0
12105,9801,0,0
12106,9801,0,0
12107,9801,0,0
12108,9801,0,0
12109,9801,0,0
12110,9801,0,0
12111,9801,0,0
12112,9801,0,0
12113,9801,0,0
12114,9801,0,0
12115,9801,0,0
12116,9801,0,0
12117,9801,0,0
12118,9801,0,0
12119,9801,0,0
12120,9801,0,0
12121,9801,0,0
12122,9801,0,0
12123,9801,0,0
12124,9801,0,0
12125,9801,0,0
12126,9801,0,0
12127,9801,0,0
12128,9801,0,0
12129,9801,0,0
12130,9801,0,0
12131,9801,0,0
12132,9801,0,0
12133,9801,0,0
12134,9801,0,0
12135,9801,0,0
12136,9801,0,0
12137,9801,0,0
12138,9801,0,0
12139,9801,0,0
12140,9801,0,0
12141,9801,0,0
12142,9801,0,0
12143,9801,0,0
12144,9801,0,0
12145,9801,0,0
12146,9801,0,0
12147,9801,0,0
12148,9801,0,0
12149,9801,0,0
12150,9801,0,0
12151,9801,0,0
12152,9801,0,0
12153,9801,0,0
12154,9801,0,0
12155,9801,0,0
12156,9801,0,0
12157,9801,0,0
12158,9801,0,0
12159,9801,0,0
12160,9801,0,0
12161,9801,0,0
12162,9801,0,0
12163,9801,0,0
12164,9801,0,0
12165,9801,0,0
12166,9801,0,0
12167,9801,0,0
12168,9801,0,0
12169,9801,0,0
12170,9801,0,0
12171,9801,0,0
12172,9801,0,0
12173,9801,0,0
12174,9801,0,0
12175,9801,0,0
12176,9801,0,0
12177,9801,0,0
12178,9801,0,0
12179,9801,0,0
12180,9801,0,0
12181,9801,0,0
12182,9801,0,0
12183,9801,0,0
12184,9801,0,0
12185,9801,0,0
12186,9801,0,0
12187,9801,0,0
12188,9801,0,0
12189,9801,0,0
12190,9801,0,0
12191,9801,0,0
12192,9801,0,0
12193,9801,0,0
12194,9801,0,0
12195,9801,0,0
12196,9801,0,0
12197,9801,0,0
12198,9801,0,0
12199,9801,0,0
12200,9801,0,0
12201,9801,0,0
12202,9801,0,0
12203,9801,0,0
12204,9801,0,0
12205,9801,0,0
12206,9801,0,0
12207,9801,0,0
12208,9801,0,0
12209,9801,0,0
12210,9801,0,0
12211,9801,0,0
12212,9801,0,0
12213,9801,0,0
12214,9801,0,0
12215,9801,0,0
12216,9801,0,0
12217,9801,0,0
12218,9801,0,0
12219,9801,0,0
12220,9801,0,0
12221,9801,0,0
12222,9801,0,0
12223,9801,0,0
12224,9801,0,0
12225,9801,0,0
12226,9801,0,0
12227,9801,0,0
12228,9801,0,0
12229,9801,0,0
12230,9801,0,0
12231,9801,0,0
12232,9801,0,0
12233,9801,0,0
12234,9801,0,0
12235,9801,0,0
12236,9801,0,0
12237,9801,0,0
12238,9801,0,0
12239,9801,0,0
12240,9801,0,0
12241,9801,0,0
12242,9801,0,0
12243,9801,0,0
12244,9801,0,0
12245,9801,0,0
12246,9801,0,0
12247,9801,0,0
12248,9801,0,0
12249,9801,0,0
12250,9801,0,0
12251,9801,0,0
12252,9801,0,0
12253,9801,0,0
12254,9801,0,0
12255,9801,0,0
12256,9801,0,0
12257,9801,0,0
12258,9801,0,0
12259,9801,0,0
12260,9801,0,0
12261,9801,0,0
12262,9801,0,0
12263,9801,0,0
12264,9801,0,0
12265,9801,0,0
12266,9801,0,0
12267,9801,0,0
12268,9801,0,0
12269,9801,0,0
12270,9801,0,0
12271,9801,0,0
12272,9801,0,0
12273,9801,0,0
12274,9801,0,0
12275,9801,0,0
12276,9801,0,0
12277,9801,0,0
12278,9801,0,0
12279,9801,0,0
12280,9801,0,0
12281,9801,0,0
12282,9801,0,0
12283,9801,0,0
12284,9801,0,0
12285,9801,0,0
12286,9801,0,0
12287,9801,0,0
12288,9801,0,0
12289,9801,0,0
12290,9801,0,0
12291,9801,0,0
12292,9801,0,0
12293,9801,0,0
12294,9801,0,0
12295,9801,0,0
12296,9801,0,0
12297,9801,0,0
12298,9801,0,0
12299,9801,0,0
12300,9801,0,0
12301,9801,0,0
12302,9801,0,0
12303,9801,0,0
12304,9801,0,0
12305,9801,0,0
12306,9801,0,0
12307,9801,0,0
12308,9801,0,0
12309,9801,0,0
12310,9801,0,0
12311,9801,0,0
12312,9801,0,0
12313,9801,0,0
12314,9801,0,0
12315,9801,0,0
12316,9801,0,0
12317,9801,0,0
12318,9801,0,0
12319,9801,0,0
12320,9801,0,0
12321,9801,0,0
12322,9801,0,0
12323,9801,0,0
12324,9801,0,0
12325,9801,0,0
12326,9801,0,0
12327,9801,0,0
12328,9801,0,0
12329,9801,0,0
12330,9801,0,0
12331,9801,0,0
12332,9801,0,0
12333,9801,0,0
12334,9801,0,0
12335,9801,0,0
12336,9801,0,0
12337,9801,0,0
12338,9801,0,0
12339,9801,0,0
12340,9801,0,0
12341,9801,0,0
12342,9801,0,0
12343,9801,0,0
12344,9801,0,0
12345,9801,0,0
12346,9801,0,0
12347,9801,0,0
12348,9801,0,0
12349,9801,0,0
12350,9801,0,0
12351,9801,0,0
12352,9801,0,0
12353,9801,0,0
12354,9801,0,0
12355,9801,0,0
12356,9801,0,0
12357,9801,0,0
12358,9801,0,0
12359,9801,0,0
12360,9801,0,0
12361,9801,0,0
12362,9801,0,0
12363,9801,0,0
12364,9801,0,0
12365,9801,0,0
12366,9801,0,0
12367,9801,0,0
12368,9801,0,0
12369,9801,0,0
12370,9801,0,0
12371,9801,0,0
12372,9801,0,0
12373,9801,0,0
12374,9801,0,0
12375,9801,0,0
12376,9801,0,0
12377,9801,0,0
12378,9801,0,0
12379,9801,0,0
12380,9801,0,0
12381,9801,0,0
12382,9801,0,0
12383,9801,0,0
12384,9801,0,0
12385,9801,0,0
12386,9801,0,0
12387,9801,0,0
12388,9801,0,0
12389,9801,0,0
12390,9801,0,0
12391,9801,0,0
12392,9801,0,0
12393,9801,0,0
12394,9801,0,0
12395,9801,0,0
12396,9801,0,0
12397,9801,0,0
12398,9801,0,0
12399,9801,0,0
12400,9801,0,0
12401,9801,0,0
12402,9801,0,0
12403,9801,0,0
12404,9801,0,0
12405,9801,0,0
12406,9801,0,0
12407,9801,0,0
12408,9801,0,0
12409,9801,0,0
12410,9801,0,0
12411,9801,0,0
12412,9801,0,0
12413,9801,0,0
12414,9801,0,0
12415,9801,0,0
12416,9801,0,0
12417,9801,0,0
12418,9801,0,0
12419,9801,0,0
12420,9801,0,0
12421,9801,0,0
12422,9801,0,0
12423,9801,0,0
12424,9801,0,0
12425,9801,0,0
12426,9801,0,0
12427,9801,0,0
12428,9801,0,0
12429,9801,0,0
12430,9801,0,0
12431,9801,0,0
12432,9801,0,0
12433,9801,0,0
12434,9801,0,0
12435,9801,0,0
12436,9801,0,0
12437,9801,0,0
12438,9801,0,0
12439,9801,0,0
12440,9801,0,0
12441,9801,0,0
12442,9801,0,0
12443,9801,0,0
12444,9801,0,0
12445,9801,0,0
12446,9801,0,0
12447,9801,0,0
12448,9801,0,0
12449,9801,0,0
12450,9801,0,0
12451,9801,0,0
12452,9801,0,0
12453,9801,0,0
12454,9801,0,0
12455,9801,0,0
12456,9801,0,0
12457,9801,0,0
12458,9801,0,0
12459,9801,0,0
12460,9801,0,0
12461,9801,0,0
12462,9801,0,0
12463,9801,0,0
12464,9801,0,0
12465,9801,0,0
12466,9801,0,0
12467,9801,0,0
12468,9801,0,0
12469,9801,0,0
12470,9801,0,0
12471,9801,0,0
12472,9801,0,0
12473,9801,0,0
12474,9801,0,0
12475,9801,0,0
12476,9801,0,0
12477,9801,0,0
12478,9801,0,0
12479,9801,0,0
12480,9801,0,0
12481,9801,0,0
12482,9801,0,0
12483,9801,0,0
12484,9801,0,0
12485,9801,0,0
12486,9801,0,0
12487,9801,0,0
12488,9801,0,0
12489,9801,0,0
12490,9801,0,0
12491,9801,0,0
12492,9801,0,0
12493,9801,0,0
12494,9801,0,0
12495,9801,0,0
12496,9801,0,0
12497,9801,0,0
12498,9801,0,0
12499,9801,0,0
12500,9801,0,0
12501,9801,0,0
12502,9801,0,0
12503,9801,0,0
12504,9801,0,0
12505,9801,0,0
12506,9801,0,0
12507,9801,0,0
12508,9801,0,0
12509,9801,0,0
12510,9801,0,0
12511,9801,0,0
12512,9801,0,0
12513,9801,0,0
12514,9801,0,0
12515,9801,0,0
12516,9801,0,0
12517,9801,0,0
12518,9801,0,0
12519,9801,0,0
12520,9801,0,0
12521,9801,0,0
12522,9801,0,0
12523,9801,0,0
12524,9801,0,0
12525,9801,0,0
12526,9801,0,0
12527,9801,0,0
12528,9801,0,0
12529,9801,0,0
12530,9801,0,0
12531,9801,0,0
12532,9801,0,0
12533,9801,0,0
12534,9801,0,0
12535,9801,0,0
12536,9801,0,0
12537,9801,0,0
12538,9801,0,0
12539,9801,0,0
12540,9801,0,0
12541,9801,0,0
12542,9801,0,0
12543,9801,0,0
12544,9801,0,0
12545,9801,0,0
12546,9801,0,0
12547,9801,0,0
12548,9801,0,0
12549,9802,0,0
12550,9802,0,0
12551,9803,0,0
12552,9803,0,0
12553,9803,0,0
12554,9803,0,0
12555,9803,0,0
12556,9803,0,0
12557,9803,0,0
12558,9803,0,0
12559,9803,0,0
12560,9803,0,0
12561,9803,0,0
12562,9803,0,0
12563,9803,0,0
12564,9803,0,0
12565,9803,0,0
12566,9803,0,0
12567,9803,0,0
12568,9803,0,0
12569,9803,0,0
12570,9803,0,0
12571,9803,0,0
12572,9803,0,0
12573,9803,0,0
12574,9803,0,0
12575,9803,0,0
12576,9803,0,0
12577,9803,0,0
12578,9803,0,0
12579,9803,0,0
12580,9803,0,0
12581,9803,0,0
12582,9803,0,0
12583,9805,0,0
12584,9807,0,0
12585,9807,0,0
12586,9807,0,0
12587,9807,0,0
12588,9807,0,0
12589,9807,0,0
12590,9807,0,0
12591,9807,0,0
12592,9807,0,0
12593,9807,0,0
12594,9807,0,0
12595,9808,0,0
12596,9810,0,0
12597,9812,0,0
12598,9813,0,0
12599,9813,0,0
12600,9813,0,0
12601,9813,0,0
12602,9814,0,0
12603,9817,0,0
12604,9819,0,0
12605,9819,0,0
12606,9819,0,0
12607,9819,0,0
12608,9819,0,0
12609,9821,0,0
12610,9824,0,0
12611,9830,0,0
12612,9831,0,0
12613,9832,0,0
12614,9832,0,0
12615,9838,0,0
12616,9840,0,0
12617,9844,0,0
12618,9846,0,0
12619,9846,0,0
12620,9847,0,0
12621,9847,0,0
12622,9856,0,0
12623,9862,0,0
12624,9867,0,0
12625,9872,0,0
12626,9872,0,0
12627,9873,0,0
12628,9877,0,0
12629,9881,0,0
12630,9888,0,0
12631,9892,0,0
12632,9893,0,0
12633,9895,0,0
12634,9895,0,0
12635,9895,0,0
12636,9895,0,0
12637,9895,0,0
12638,9895,0,0
12639,9895,0,0
12640,9895,0,0
12641,9895,0,0
12642,9895,0,0
12643,9895,0,0
12644,9895,0,0
12645,9895,0,0
12646,9895,0,0
12647,9895,0,0
12648,9895,0,0
12649,9895,0,0
12650,9895,0,0
12651,9895,0,0
12652,9895,0,0
12653,9895,0,0
12654,9895,0,0
12655,9895,0,0
12656,9895,0,0
12657,9895,0,0
12658,9895,0,0
12659,9895,0,0
12660,9895,0,0
12661,9895,0,0
12662,9895,0,0
12663,9895,0,0
12664,9895,0,0
12665,9895,0,0
12666,9895,0,0
12667,9895,0,0
12668,9895,0,0
12669,9895,0,0
12670,9895,0,0
12671,9895,0,0
12672,9895,0,0
12673,9895,0,0
12674,9895,0,0
12675,9895,0,0
12676,9895,0,0
12677,9895,0,0
12678,9895,0,0
12679,9895,0,0
12680,9895,0,0
12681,9895,0,0
12682,9895,0,0
12683,9895,0,0
12684,9895,0,0
12685,9895,0,0
12686,9895,0,0
12687,9895,0,0
12688,9895,0,0
12689,9895,0,0
12690,9895,0,0
12691,9895,0,0
12692,9895,0,0
12693,9895,0,0
12694,9895,0,0
12695,9895,0,0
12696,9895,0,0
12697,9895,0,0
12698,9895,0,0
12699,9895,0,0
12700,9895,0,0
12701,9895,0,0
12702,9895,0,0
12703,9895,0,0
12704,9895,0,0
12705,9895,0,0
12706,9895,0,0
12707,9895,0,0
12708,9895,0,0
12709,9895,0,0
12710,9895,0,0
12711,9895,0,0
12712,9895,0,0
12713,9895,0,0
12714,9895,0,0
12715,9895,0,0
12716,9895,0,0
12717,9895,0,0
12718,9895,0,0
12719,9895,0,0
12720,9895,0,0
12721,9895,0,0
12722,9895,0,0
12723,9895,0,0
12724,9895,0,0
12725,9895,0,0
12726,9895,0,0
12727,9895,0,0
12728,9895,0,0
12729,9895,0,0
12730,9895,0,0
12731,9895,0,0
12732,9895,0,0
12733,9895,0,0
12734,9895,0,0
12735,9895,0,0
12736,9895,0,0
12737,9895,0,0
12738,9895,0,0
12739,9895,0,0
12740,9895,0,0
12741,9895,0,0
12742,9895,0,0
12743,9895,0,0
12744,9895,0,0
12745,9895,0,0
12746,9895,0,0
12747,9895,0,0
12748,9895,0,0
12749,9895,0,0
12750,9895,0,0
12751,9895,0,0
12752,9895,0,0
12753,9895,0,0
12754,9895,0,0
12755,9895,0,0
12756,9895,0,0
12757,9895,0,0
12758,9895,0,0
12759,9895,0,0
12760,9895,0,0
12761,9895,0,0
12762,9895,0,0
12763,9895,0,0
12764,9895,0,0
12765,9895,0,0
12766,9895,0,0
12767,9895,0,0
12768,9895,0,0
12769,9895,0,0
12770,9895,0,0
12771,9895,0,0
12772,9895,0,0
12773,9895,0,0
12774,9895,0,0
12775,9895,0,0
12776,9895,0,0
12777,9895,0,0
12778,9895,0,0
12779,9895,0,0
12780,9895,0,0
12781,9895,0,0
12782,9895,0,0
12783,9895,0,0
12784,9895,0,0
12785,9895,0,0
12786,9895,0,0
12787,9895,0,0
12788,9895,0,0
12789,9895,0,0
12790,9895,0,0
12791,9895,0,0
12792,9895,0,0
12793,9895,0,0
12794,9895,0,0
12795,9895,0,0
12796,9895,0,0
12797,9895,0,0
12798,9895,0,0
12799,9895,0,0
12800,9895,0,0
12801,9895,0,0
12802,9895,0,0
12803,9895,0,0
12804,9895,0,0
12805,9895,0,0
12806,9895,0,0
12807,9895,0,0
12808,9895,0,0
12809,9895,0,0
12810,9895,0,0
12811,9895,0,0
12812,9895,0,0
12813,9895,0,0
12814,9895,0,0
12815,9895,0,0
12816,9895,0,0
12817,9895,0,0
12818,9895,0,0
12819,9895,0,0
12820,9895,0,0
12821,9895,0,0
12822,9895,0,0
12823,9895,0,0
12824,9895,0,0
12825,9895,0,0
12826,9895,0,0
12827,9895,0,0
12828,9895,0,0
12829,9895,0,0
12830,9895,0,0
12831,9895,0,0
12832,9895,0,0
12833,9895,0,0
12834,9895,0,0
12835,9895,0,0
12836,9895,0,0
12837,9895,0,0
12838,9895,0,0
12839,9895,0,0
12840,9895,0,0
12841,9895,0,0
12842,9895,0,0
12843,9895,0,0
12844,9895,0,0
12845,9895,0,0
12846,9895,0,0
12847,9895,0,0
12848,9895,0,0
12849,9895,0,0
12850,9895,0,0
12851,9895,0,0
12852,9895,0,0
12853,9895,0,0
12854,9895,0,0
12855,9895,0,0
12856,9895,0,0
12857,9895,0,0
12858,9895,0,0
12859,9895,0,0
12860,9895,0,0
12861,9895,0,0
12862,9895,0,0
12863,9895,0,0
12864,9895,0,0
12865,9895,0,0
12866,9895,0,0
12867,9895,0,0
12868,9895,0,0
12869,9895,0,0
12870,9895,0,0
12871,9895,0,0
12872,9895,0,0
12873,9895,0,0
12874,9895,0,0
12875,9895,0,0
12876,9895,0,0
12877,9895,0,0
12878,9895,0,0
12879,9895,0,0
12880,9895,0,0
12881,9895,0,0
12882,9895,0,0
12883,9895,0,0
12884,9895,0,0
12885,9895,0,0
12886,9895,0,0
12887,9895,0,0
12888,9895,0,0
12889,9895,0,0
12890,9895,0,0
12891,9895,0,0
12892,9895,0,0
12893,9895,0,0
12894,9895,0,0
12895,9895,0,0
12896,9895,0,0
12897,9895,0,0
12898,9895,0,0
12899,9895,0,0
12900,9895,0,0
12901,9895,0,0
12902,9895,0,0
12903,9895,0,0
12904,9895,0,0
12905,9895,0,0
12906,9895,0,0
12907,9895,0,0
12908,9895,0,0
12909,9895,0,0
12910,9895,0,0
12911,9895,0,0
12912,9895,0,0
12913,9895,0,0
12914,9895,0,0
12915,9895,0,0
12916,9895,0,0
12917,9895,0,0
12918,9895,0,0
12919,9895,0,0
12920,9895,0,0
12921,9895,0,0
12922,9895,0,0
12923,9895,0,0
12924,9895,0,0
12925,9895,0,0
12926,9895,0,0
12927,9895,0,0
12928,9895,0,0
12929,9895,0,0
12930,9895,0,0
12931,9895,0,0
12932,9895,0,0
12933,9895,0,0
12934,9895,0,0
12935,9895,0,0
12936,9895,0,0
12937,9895,0,0
12938,9895,0,0
12939,9895,0,0
12940,9895,0,0
12941,9895,0,0
12942,9895,0,0
12943,9895,0,0
12944,9895,0,0
12945,9895,0,0
12946,9895,0,0
12947,9895,0,0
12948,9895,0,0
12949,9895,0,0
12950,9895,0,0
12951,9895,0,0
12952,9895,0,0
12953,9895,0,0
12954,9895,0,0
12955,9895,0,0
12956,9895,0,0
12957,9895,0,0
12958,9895,0,0
12959,9895,0,0
12960,9895,0,0
12961,9895,0,0
12962,9895,0,0
12963,9895,0,0
12964,9895,0,0
12965,9895,0,0
12966,9895,0,0
12967,9895,0,0
12968,9895,0,0
12969,9895,0,0
12970,9895,0,0
12971,9895,0,0
12972,9895,0,0
12973,9895,0,0
12974,9895,0,0
12975,9895,0,0
12976,9895,0,0
12977,9895,0,0
12978,9895,0,0
12979,9895,0,0
12980,9895,0,0
12981,9895,0,0
12982,9895,0,0
12983,9895,0,0
12984,9895,0,0
12985,9895,0,0
12986,9895,0,0
12987,9895,0,0
12988,9895,0,0
12989,9895,0,0
12990,9895,0,0
12991,9895,0,0
12992,9895,0,0
12993,9895,0,0
12994,9895,0,0
12995,9895,0,0
12996,9895,0,0
12997,9895,0,0
12998,9895,0,0
12999,9895,0,0
13000,9895,0,0
13001,9895,0,0
13002,9895,0,0
13003,9895,0,0
13004,9895,0,0
13005,9895,0,0
13006,9895,0,0
13007,9895,0,0
13008,9895,0,0
13009,9895,0,0
13010,9895,0,0
13011,9895,0,0
13012,9895,0,0
13013,9895,0,0
13014,9895,0,0
13015,9895,0,0
13016,9895,0,0
13017,9895,0,0
13018,9895,0,0
13019,9895,0,0
13020,9895,0,0
13021,9895,0,0
13022,9895,0,0
13023,9895,0,0
13024,9895,0,0
13025,9895,0,0
13026,9895,0,0
13027,9895,0,0
13028,9895,0,0
13029,9895,0,0
13030,9895,0,0
13031,9895,0,0
13032,9895,0,0
13033,9895,0,0
13034,9895,0,0
13035,9895,0,0
13036,9895,0,0
13037,9895,0,0
13038,9895,0,0
13039,9895,0,0
13040,9895,0,0
13041,9895,0,0
13042,9895,0,0
13043,9895,0,0
13044,9895,0,0
13045,9895,0,0
13046,9895,0,0
13047,9895,0,0
13048,9895,0,0
13049,9895,0,0
13050,9895,0,0
13051,9895,0,0
13052,9895,0,0
13053,9895,0,0
13054,9895,0,0
13055,9895,0,0
13056,9895,0,0
13057,9895,0,0
13058,9895,0,0
13059,9895,0,0
13060,9895,0,0
13061,9895,0,0
13062,9895,0,0
13063,9895,0,0
13064,9895,0,0
13065,9895,0,0
13066,9895,0,0
13067,9895,0,0
13068,9895,0,0
13069,9895,0,0
13070,9895,0,0
13071,9895,0,0
13072,9895,0,0
13073,9895,0,0
13074,9895,0,0
13075,9895,0,0
13076,9895,0,0
13077,9895,0,0
13078,9895,0,0
13079,9895,0,0
13080,9895,0,0
13081,9895,0,0
13082,9895,0,0
13083,9895,0,0
13084,9895,0,0
13085,9895,0,0
13086,9895,0,0
13087,9895,0,0
13088,9895,0,0
13089,9895,0,0
13090,9895,0,0
13091,9895,0,0
13092,9895,0,0
13093,9895,0,0
13094,9895,0,0
13095,9895,0,0
13096,9895,0,0
13097,9895,0,0
13098,9895,0,0
13099,9895,0,0
13100,9895,0,0
13101,9895,0,0
13102,9895,0,0
13103,9895,0,0
13104,9895,0,0
13105,9895,0,0
13106,9895,0,0
13107,9895,0,0
13108,9895,0,0
13109,9895,0,0
13110,9895,0,0
13111,9895,0,0
13112,9895,0,0
13113,9895,0,0
13114,9895,0,0
13115,9895,0,0
13116,9895,0,0
13117,9895,0,0
13118,9895,0,0
13119,9895,0,0
13120,9895,0,0
13121,9895,0,0
13122,9895,0,0
13123,9895,0,0
13124,9895,0,0
13125,9895,0,0
13126,9895,0,0
13127,9895,0,0
13128,9895,0,0
13129,9895,0,0
13130,9895,0,0
13131,9895,0,0
13132,9895,0,0
13133,9895,0,0
13134,9895,0,0
13135,9895,0,0
13136,9895,0,0
13137,9895,0,0
13138,9895,0,0
13139,9895,0,0
13140,9895,0,0
13141,9895,0,0
13142,9895,0,0
13143,9895,0,0
13144,9895,0,0
13145,9895,0,0
13146,9895,0,0
13147,9895,0,0
13148,9895,0,0
13149,9895,0,0
13150,9895,0,0
13151,9895,0,0
13152,9895,0,0
13153,9895,0,0
13154,9895,0,0
13155,9895,0,0
13156,9895,0,0
13157,9895,0,0
13158,9895,0,0
13159,9895,0,0
13160,9895,0,0
13161,9895,0,0
13162,9895,0,0
13163,9895,0,0
13164,9895,0,0
13165,9895,0,0
13166,9895,0,0
13167,9895,0,0
13168,9895,0,0
13169,9895,0,0
13170,9895,0,0
13171,9895,0,0
13172,9895,0,0
13173,9895,0,0
13174,9895,0,0
13175,9895,0,0
13176,9895,0,0
13177,9895,0,0
13178,9895,0,0
13179,9895,0,0
13180,9895,0,0
13181,9895,0,0
13182,9895,0,0
13183,9895,0,0
13184,9895,0,0
13185,9895,0,0
13186,9895,0,0
13187,9895,0,0
13188,9895,0,0
13189,9895,0,0
13190,9895,0,0
13191,9895,0,0
13192,9895,0,0
13193,9895,0,0
13194,9896,0,0
13195,9896,0,0
13196,9896,0,0
13197,9897,0,0
13198,9897,0,0
13199,9897,0,0
13200,9897,0,0
13201,9897,0,0
13202,9897,0,0
13203,9897,0,0
13204,9897,0,0
13205,9897,0,0
13206,9897,0,0
13207,9897,0,0
13208,9897,0,0
13209,9897,0,0
13210,9897,0,0
13211,9898,0,0
13212,9898,0,0
13213,9898,0,0
13214,9898,0,0
13215,9898,0,0
13216,9899,0,0
13217,9899,0,0
13218,9899,0,0
13219,9900,0,0
13220,9900,0,0
13221,9901,0,0
13222,9901,0,0
13223,9901,0,0
13224,9901,0,0
13225,9901,0,0
13226,9901,0,0
13227,9901,0,0
13228,9901,0,0
13229,9902,0,0
13230,9902,0,0
13231,9902,0,0
13232,9902,0,0
13233,9902,0,0
13234,9902,0,0
13235,9903,0,0
13236,9905,0,0
13237,9905,0,0
13238,9906,0,0
13239,9906,0,0
13240,9907,0,0
13241,9908,0,0
13242,9909,0,0
13243,9910,0,0
13244,9910,0,0
13245,9911,0,0
13246,9912,0,0
13247,9914,0,0
13248,9916,0,0
13249,9917,0,0
13250,9918,0,0
13251,9918,0,0
13252,9920,0,0
13253,9921,0,0
13254,9926,0,0
13255,9930,0,0
13256,9930,0,0
13257,9930,0,0
13258,9931,0,0
13259,9931,0,0
13260,9932,0,0
13261,9937,0,0
13262,9939,0,0
13263,9944,0,0
13264,9946,0,0
13265,9947,0,0
13266,9947,0,0
13267,9947,0,0
13268,9947,0,0
13269,9947,0,0
13270,9947,0,0
13271,9947,0,0
13272,9947,0,0
13273,9947,0,0
13274,9947,0,0
13275,9947,0,0
13276,9947,0,0
13277,9947,0,0
13278,9947,0,0
13279,9947,0,0
13280,9947,0,0
13281,9947,0,0
13282,9947,0,0
13283,9947,0,0
13284,9947,0,0
13285,9947,0,0
13286,9947,0,0
13287,9947,0,0
13288,9947,0,0
13289,9947,0,0
13290,9947,0,0
13291,9947,0,0
13292,9947,0,0
13293,9947,0,0
13294,9947,0,0
13295,9947,0,0
13296,9947,0,0
13297,9947,0,0
13298,9947,0,0
13299,9947,0,0
13300,9947,0,0
13301,9947,0,0
13302,9947,0,0
13303,9947,0,0
13304,9947,0,0
13305,9947,0,0
13306,9947,0,0
13307,9947,0,0
13308,9947,0,0
13309,9947,0,0
13310,9947,0,0
13311,9947,0,0
13312,9947,0,0
13313,9947,0,0
13314,9947,0,0
13315,9947,0,0
13316,9947,0,0
13317,9947,0,0
13318,9947,0,0
13319,9947,0,0
13320,9947,0,0
13321,9947,0,0
13322,9947,0,0
13323,9947,0,0
13324,9947,0,0
13325,9947,0,0
13326,9947,0,0
13327,9947,0,0
13328,9947,0,0
13329,9947,0,0
13330,9947,0,0
13331,9947,0,0
13332,9947,0,0
13333,9947,0,0
13334,9947,0,0
13335,9947,0,0
13336,9947,0,0
13337,9947,0,0
13338,9947,0,0
13339,9947,0,0
13340,9947,0,0
13341,9947,0,0
